"sector","impactType","physicalmeasure","year","physical_impacts","annual_impacts","scenario"
"Valley Fever","Mortality","Premature Mortality",2060,221.385538497297,2.91507297267629,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2061,224.353936010877,2.96986104741666,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2062,227.341316913099,3.02507766961283,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2063,230.347681203962,3.08072386188076,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2064,233.373028883465,3.13680059800876,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2065,236.417359951611,3.19330880606931,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2066,239.420994678831,3.2506439518624,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2067,244.288001893516,3.33358171631394,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2068,249.191157102267,3.41744089023373,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2069,252.267087817623,3.47654127615848,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2070,257.085169160742,3.55993883641055,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2071,258.238448056335,3.59412277029818,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2072,260.984633354418,3.65049815475552,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2073,263.745084961557,3.70720646872219,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2074,264.912630166207,3.74154980607755,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2075,267.694481236932,3.79871936927628,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2076,268.774984272413,3.83319814823997,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2077,271.482910606839,3.89090545738039,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2078,274.203954374137,3.94893484656061,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2079,276.938115574307,4.00728761821555,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2080,279.685394207347,4.06596501837377,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2081,282.358735152517,4.12500177405223,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2082,285.044153789302,4.18434805460353,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2083,286.076434132027,4.21944431324782,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2084,288.779969306237,4.2792093806225,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2085,289.818288494769,4.31431963322983,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2086,290.554188391742,4.34602023550505,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2087,291.290088288715,4.37758269840373,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2088,293.716073004307,4.43452752229708,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2089,294.456236615055,4.46600553184716,"RCP45"
"Valley Fever","Mortality","Premature Mortality",2090,296.895012471973,4.52323359951585,"RCP45"
"Wildfire","Morbidity",NA,2010,0,0.0309068300116887,"RCP45"
"Wildfire","Morbidity",NA,2011,0,0.0332189304359565,"RCP45"
"Wildfire","Morbidity",NA,2012,0,0.0365781311479315,"RCP45"
"Wildfire","Morbidity",NA,2013,0,0.038982086309421,"RCP45"
"Wildfire","Morbidity",NA,2014,0,0.0424535539224446,"RCP45"
"Wildfire","Morbidity",NA,2015,0,0.0439124696153619,"RCP45"
"Wildfire","Morbidity",NA,2016,0,0.0453563362777771,"RCP45"
"Wildfire","Morbidity",NA,2017,0,0.0468189790627585,"RCP45"
"Wildfire","Morbidity",NA,2018,0,0.048300397970306,"RCP45"
"Wildfire","Morbidity",NA,2019,0,0.0508750394513457,"RCP45"
"Wildfire","Morbidity",NA,2020,0,0.0524033986653086,"RCP45"
"Wildfire","Morbidity",NA,2021,0,0.0561258144888119,"RCP45"
"Wildfire","Morbidity",NA,2022,0,0.0588010783540985,"RCP45"
"Wildfire","Morbidity",NA,2023,0,0.0626243712010806,"RCP45"
"Wildfire","Morbidity",NA,2024,0,0.0665026878790512,"RCP45"
"Wildfire","Morbidity",NA,2025,0,0.0693063406833108,"RCP45"
"Wildfire","Morbidity",NA,2026,0,0.0721173894459329,"RCP45"
"Wildfire","Morbidity",NA,2027,0,0.0749632715694531,"RCP45"
"Wildfire","Morbidity",NA,2028,0,0.0778439870538713,"RCP45"
"Wildfire","Morbidity",NA,2029,0,0.0795950148335901,"RCP45"
"Wildfire","Morbidity",NA,2030,0,0.0825366886995799,"RCP45"
"Wildfire","Morbidity",NA,2031,0,0.0856444522533703,"RCP45"
"Wildfire","Morbidity",NA,2032,0,0.0875113327485838,"RCP45"
"Wildfire","Morbidity",NA,2033,0,0.0906866975420818,"RCP45"
"Wildfire","Morbidity",NA,2034,0,0.0951966673255762,"RCP45"
"Wildfire","Morbidity",NA,2035,0,0.0997588784924942,"RCP45"
"Wildfire","Morbidity",NA,2036,0,0.10300293341238,"RCP45"
"Wildfire","Morbidity",NA,2037,0,0.107603638246287,"RCP45"
"Wildfire","Morbidity",NA,2038,0,0.110919941589777,"RCP45"
"Wildfire","Morbidity",NA,2039,0,0.114268355343759,"RCP45"
"Wildfire","Morbidity",NA,2040,0,0.116300257196833,"RCP45"
"Wildfire","Morbidity",NA,2041,0,0.119652460908788,"RCP45"
"Wildfire","Morbidity",NA,2042,0,0.121670909946141,"RCP45"
"Wildfire","Morbidity",NA,2043,0,0.125075150386883,"RCP45"
"Wildfire","Morbidity",NA,2044,0,0.128509126101217,"RCP45"
"Wildfire","Morbidity",NA,2045,0,0.131972837089143,"RCP45"
"Wildfire","Morbidity",NA,2046,0,0.136825995895322,"RCP45"
"Wildfire","Morbidity",NA,2047,0,0.140321731661129,"RCP45"
"Wildfire","Morbidity",NA,2048,0,0.145252903465605,"RCP45"
"Wildfire","Morbidity",NA,2049,0,0.148812468048201,"RCP45"
"Wildfire","Morbidity",NA,2050,0,0.152400400993814,"RCP45"
"Wildfire","Morbidity",NA,2051,0,0.154562127315815,"RCP45"
"Wildfire","Morbidity",NA,2052,0,0.158172501445375,"RCP45"
"Wildfire","Morbidity",NA,2053,0,0.160368472705375,"RCP45"
"Wildfire","Morbidity",NA,2054,0,0.162578141940575,"RCP45"
"Wildfire","Morbidity",NA,2055,0,0.166257005946135,"RCP45"
"Wildfire","Morbidity",NA,2056,0,0.169959855492829,"RCP45"
"Wildfire","Morbidity",NA,2057,0,0.173689981544569,"RCP45"
"Wildfire","Morbidity",NA,2058,0,0.175971429927411,"RCP45"
"Wildfire","Morbidity",NA,2059,0,0.179749289862982,"RCP45"
"Wildfire","Morbidity",NA,2060,0,0.1835544263036,"RCP45"
"Wildfire","Morbidity",NA,2061,0,0.185879210052837,"RCP45"
"Wildfire","Morbidity",NA,2062,0,0.188217450739454,"RCP45"
"Wildfire","Morbidity",NA,2063,0,0.190569148363453,"RCP45"
"Wildfire","Morbidity",NA,2064,0,0.192934302924831,"RCP45"
"Wildfire","Morbidity",NA,2065,0,0.19531291442359,"RCP45"
"Wildfire","Morbidity",NA,2066,0,0.197665944879168,"RCP45"
"Wildfire","Morbidity",NA,2067,0,0.201567914245926,"RCP45"
"Wildfire","Morbidity",NA,2068,0,0.205495587753945,"RCP45"
"Wildfire","Morbidity",NA,2069,0,0.207900026492047,"RCP45"
"Wildfire","Morbidity",NA,2070,0,0.211623788492117,"RCP45"
"Wildfire","Morbidity",NA,2071,0,0.212436600606321,"RCP45"
"Wildfire","Morbidity",NA,2072,0,0.214320020882022,"RCP45"
"Wildfire","Morbidity",NA,2073,0,0.216211612032865,"RCP45"
"Wildfire","Morbidity",NA,2074,0,0.217032595022212,"RCP45"
"Wildfire","Morbidity",NA,2075,0,0.218936442485768,"RCP45"
"Wildfire","Morbidity",NA,2076,0,0.219689466381439,"RCP45"
"Wildfire","Morbidity",NA,2077,0,0.221532812294984,"RCP45"
"Wildfire","Morbidity",NA,2078,0,0.223383615752193,"RCP45"
"Wildfire","Morbidity",NA,2079,0,0.225241876753065,"RCP45"
"Wildfire","Morbidity",NA,2080,0,0.227107595297602,"RCP45"
"Wildfire","Morbidity",NA,2081,0,0.228915117216147,"RCP45"
"Wildfire","Morbidity",NA,2082,0,0.230729462322733,"RCP45"
"Wildfire","Morbidity",NA,2083,0,0.231438887501929,"RCP45"
"Wildfire","Morbidity",NA,2084,0,0.233263467390576,"RCP45"
"Wildfire","Morbidity",NA,2085,0,0.233976304163793,"RCP45"
"Wildfire","Morbidity",NA,2086,0,0.234545848096875,"RCP45"
"Wildfire","Morbidity",NA,2087,0,0.235115392029957,"RCP45"
"Wildfire","Morbidity",NA,2088,0,0.236811672863558,"RCP45"
"Wildfire","Morbidity",NA,2089,0,0.237383940328989,"RCP45"
"Wildfire","Morbidity",NA,2090,0,0.239088391759637,"RCP45"
"Wildfire","Mortality","Premature Mortality",2010,136.179016998993,1.33455436659013,"RCP45"
"Wildfire","Mortality","Premature Mortality",2011,146.392680885508,1.44185592188294,"RCP45"
"Wildfire","Mortality","Premature Mortality",2012,161.224717107368,1.59568865743835,"RCP45"
"Wildfire","Mortality","Premature Mortality",2013,171.850197056759,1.70891713451383,"RCP45"
"Wildfire","Mortality","Premature Mortality",2014,187.185564022135,1.86999645376073,"RCP45"
"Wildfire","Mortality","Premature Mortality",2015,193.650245039376,1.94325338090651,"RCP45"
"Wildfire","Mortality","Premature Mortality",2016,200.050173469495,2.0231191631637,"RCP45"
"Wildfire","Mortality","Premature Mortality",2017,206.534407017728,2.10443088193262,"RCP45"
"Wildfire","Mortality","Premature Mortality",2018,213.102945684073,2.18718734123798,"RCP45"
"Wildfire","Mortality","Premature Mortality",2019,224.497014699782,2.32039254795212,"RCP45"
"Wildfire","Mortality","Premature Mortality",2020,231.276316161409,2.40680897601717,"RCP45"
"Wildfire","Mortality","Premature Mortality",2021,247.740519673159,2.59585534155706,"RCP45"
"Wildfire","Mortality","Premature Mortality",2022,259.586024665551,2.73809265937074,"RCP45"
"Wildfire","Mortality","Premature Mortality",2023,276.503096172414,2.93538453095859,"RCP45"
"Wildfire","Mortality","Premature Mortality",2024,293.667186585703,3.13716559598292,"RCP45"
"Wildfire","Mortality","Premature Mortality",2025,306.089069026421,3.28980008526536,"RCP45"
"Wildfire","Mortality","Premature Mortality",2026,318.548400932092,3.4463136109315,"RCP45"
"Wildfire","Mortality","Premature Mortality",2027,331.164378656086,3.60578896190414,"RCP45"
"Wildfire","Mortality","Premature Mortality",2028,343.937002198402,3.76821990972082,"RCP45"
"Wildfire","Mortality","Premature Mortality",2029,351.720398861721,3.87687962644136,"RCP45"
"Wildfire","Mortality","Premature Mortality",2030,364.767152586101,4.04443540409715,"RCP45"
"Wildfire","Mortality","Premature Mortality",2031,378.726469519226,4.2249185210127,"RCP45"
"Wildfire","Mortality","Premature Mortality",2032,387.122015531383,4.34434016980061,"RCP45"
"Wildfire","Mortality","Premature Mortality",2033,401.39598138987,4.53072629520746,"RCP45"
"Wildfire","Mortality","Premature Mortality",2034,421.66785231935,4.7865474078131,"RCP45"
"Wildfire","Mortality","Premature Mortality",2035,442.17869369816,5.04716435305921,"RCP45"
"Wildfire","Mortality","Premature Mortality",2036,456.775254980227,5.24983802459019,"RCP45"
"Wildfire","Mortality","Premature Mortality",2037,477.47096273593,5.52467032073513,"RCP45"
"Wildfire","Mortality","Premature Mortality",2038,492.398613958958,5.73479677401482,"RCP45"
"Wildfire","Mortality","Premature Mortality",2039,507.473416266857,5.9481953803656,"RCP45"
"Wildfire","Mortality","Premature Mortality",2040,516.633010957209,6.09335782880307,"RCP45"
"Wildfire","Mortality","Premature Mortality",2041,531.731508510108,6.30892191364686,"RCP45"
"Wildfire","Mortality","Premature Mortality",2042,540.835863392293,6.4544279286301,"RCP45"
"Wildfire","Mortality","Premature Mortality",2043,556.17311705616,6.67536947942422,"RCP45"
"Wildfire","Mortality","Premature Mortality",2044,571.646802783435,6.89940715515566,"RCP45"
"Wildfire","Mortality","Premature Mortality",2045,587.25692057412,7.12653557911248,"RCP45"
"Wildfire","Mortality","Premature Mortality",2046,609.117357245,7.43516285052874,"RCP45"
"Wildfire","Mortality","Premature Mortality",2047,624.875023315804,7.67125082980933,"RCP45"
"Wildfire","Mortality","Premature Mortality",2048,647.093312486094,7.98858398830022,"RCP45"
"Wildfire","Mortality","Premature Mortality",2049,663.143766965506,8.23168571676909,"RCP45"
"Wildfire","Mortality","Premature Mortality",2050,679.324349626521,8.47786762519203,"RCP45"
"Wildfire","Mortality","Premature Mortality",2051,689.084612204356,8.64877443009039,"RCP45"
"Wildfire","Mortality","Premature Mortality",2052,705.36599076696,8.90259175150256,"RCP45"
"Wildfire","Mortality","Premature Mortality",2053,715.2831995649,9.07714212878405,"RCP45"
"Wildfire","Mortality","Premature Mortality",2054,725.263186850882,9.25309356335753,"RCP45"
"Wildfire","Mortality","Premature Mortality",2055,741.858457853697,9.51448581288677,"RCP45"
"Wildfire","Mortality","Premature Mortality",2056,758.559508408037,9.7822048667442,"RCP45"
"Wildfire","Mortality","Premature Mortality",2057,775.385425224445,10.0530547307315,"RCP45"
"Wildfire","Mortality","Premature Mortality",2058,785.690053377582,10.2404067073891,"RCP45"
"Wildfire","Mortality","Premature Mortality",2059,802.734486152611,10.5166464302909,"RCP45"
"Wildfire","Mortality","Premature Mortality",2060,819.903785189709,10.796004927082,"RCP45"
"Wildfire","Mortality","Premature Mortality",2061,830.403972060598,10.9923830804701,"RCP45"
"Wildfire","Mortality","Premature Mortality",2062,840.9657114274,11.1901638870225,"RCP45"
"Wildfire","Mortality","Premature Mortality",2063,851.589003290113,11.3893508683863,"RCP45"
"Wildfire","Mortality","Premature Mortality",2064,862.273847648738,11.5899473640654,"RCP45"
"Wildfire","Mortality","Premature Mortality",2065,873.020244503276,11.7919565433761,"RCP45"
"Wildfire","Mortality","Premature Mortality",2066,883.649425721666,11.9974009177516,"RCP45"
"Wildfire","Mortality","Premature Mortality",2067,901.258601543864,12.2986768588288,"RCP45"
"Wildfire","Mortality","Premature Mortality",2068,918.985302673714,12.6030874746975,"RCP45"
"Wildfire","Mortality","Premature Mortality",2069,929.849534507408,12.814435348256,"RCP45"
"Wildfire","Mortality","Premature Mortality",2070,946.788428223105,13.110475825963,"RCP45"
"Wildfire","Mortality","Premature Mortality",2071,950.48038466437,13.228638953479,"RCP45"
"Wildfire","Mortality","Premature Mortality",2072,959.253182352685,13.4174641898033,"RCP45"
"Wildfire","Mortality","Premature Mortality",2073,968.065000333079,13.6071420322446,"RCP45"
"Wildfire","Mortality","Premature Mortality",2074,971.795977066423,13.7253669153433,"RCP45"
"Wildfire","Mortality","Premature Mortality",2075,980.666325484935,13.9161485444276,"RCP45"
"Wildfire","Mortality","Premature Mortality",2076,984.09112720942,14.0348488782545,"RCP45"
"Wildfire","Mortality","Premature Mortality",2077,992.690918368852,14.2272915195275,"RCP45"
"Wildfire","Mortality","Premature Mortality",2078,1001.32632727806,14.4205521601327,"RCP45"
"Wildfire","Mortality","Premature Mortality",2079,1009.99735393705,14.6146364954825,"RCP45"
"Wildfire","Mortality","Premature Mortality",2080,1018.70399834582,14.8095499698525,"RCP45"
"Wildfire","Mortality","Premature Mortality",2081,1027.14886728855,15.00570151475,"RCP45"
"Wildfire","Mortality","Premature Mortality",2082,1035.62632989254,15.2026307544802,"RCP45"
"Wildfire","Mortality","Premature Mortality",2083,1038.85907960628,15.3225065497271,"RCP45"
"Wildfire","Mortality","Premature Mortality",2084,1047.38543270214,15.5204032312693,"RCP45"
"Wildfire","Mortality","Premature Mortality",2085,1050.63447924651,15.6400515119433,"RCP45"
"Wildfire","Mortality","Premature Mortality",2086,1053.20130592727,15.7534613868618,"RCP45"
"Wildfire","Mortality","Premature Mortality",2087,1055.76813260803,15.8663562429562,"RCP45"
"Wildfire","Mortality","Premature Mortality",2088,1063.68370557403,16.0595047425879,"RCP45"
"Wildfire","Mortality","Premature Mortality",2089,1066.26348094562,16.1719740055465,"RCP45"
"Wildfire","Mortality","Premature Mortality",2090,1074.21789998411,16.3658475026359,"RCP45"
"Wildfire","Response Costs","Acres Burned",2010,1024867.86789019,0.293437193004149,"RCP45"
"Wildfire","Response Costs","Acres Burned",2011,1090250.18801077,0.312157269112866,"RCP45"
"Wildfire","Response Costs","Acres Burned",2012,1188323.66819165,0.340237383275943,"RCP45"
"Wildfire","Response Costs","Acres Burned",2013,1253705.98831224,0.358957459384661,"RCP45"
"Wildfire","Response Costs","Acres Burned",2014,1351779.46849311,0.387037573547737,"RCP45"
"Wildfire","Response Costs","Acres Burned",2015,1384470.62855341,0.396397611602096,"RCP45"
"Wildfire","Response Costs","Acres Burned",2016,1417161.7886137,0.405757649656455,"RCP45"
"Wildfire","Response Costs","Acres Burned",2017,1449852.94867399,0.415117687710813,"RCP45"
"Wildfire","Response Costs","Acres Burned",2018,1482544.10873429,0.424477725765172,"RCP45"
"Wildfire","Response Costs","Acres Burned",2019,1547926.42885487,0.44319780187389,"RCP45"
"Wildfire","Response Costs","Acres Burned",2020,1580617.58891517,0.452557839928249,"RCP45"
"Wildfire","Response Costs","Acres Burned",2021,1678691.06909604,0.480637954091325,"RCP45"
"Wildfire","Response Costs","Acres Burned",2022,1744073.38921663,0.499358030200043,"RCP45"
"Wildfire","Response Costs","Acres Burned",2023,1842146.86939751,0.527438144363119,"RCP45"
"Wildfire","Response Costs","Acres Burned",2024,1940220.34957839,0.555518258526196,"RCP45"
"Wildfire","Response Costs","Acres Burned",2025,2005602.66969897,0.574238334634914,"RCP45"
"Wildfire","Response Costs","Acres Burned",2026,2070984.98981956,0.592958410743631,"RCP45"
"Wildfire","Response Costs","Acres Burned",2027,2136367.30994015,0.611678486852348,"RCP45"
"Wildfire","Response Costs","Acres Burned",2028,2201749.63006073,0.630398562961066,"RCP45"
"Wildfire","Response Costs","Acres Burned",2029,2234440.79012102,0.639758601015425,"RCP45"
"Wildfire","Response Costs","Acres Burned",2030,2299823.11024161,0.658478677124143,"RCP45"
"Wildfire","Response Costs","Acres Burned",2031,2312176.47200661,0.662114089756082,"RCP45"
"Wildfire","Response Costs","Acres Burned",2032,2317355.34822878,0.663647959693149,"RCP45"
"Wildfire","Response Costs","Acres Burned",2033,2327713.10067312,0.666715699567286,"RCP45"
"Wildfire","Response Costs","Acres Burned",2034,2343249.72933964,0.67131730937849,"RCP45"
"Wildfire","Response Costs","Acres Burned",2035,2358786.35800616,0.675918919189693,"RCP45"
"Wildfire","Response Costs","Acres Burned",2036,2369144.1104505,0.678986659063829,"RCP45"
"Wildfire","Response Costs","Acres Burned",2037,2384680.73911702,0.683588268875033,"RCP45"
"Wildfire","Response Costs","Acres Burned",2038,2395038.49156136,0.686656008749169,"RCP45"
"Wildfire","Response Costs","Acres Burned",2039,2405396.24400571,0.689723748623305,"RCP45"
"Wildfire","Response Costs","Acres Burned",2040,2410575.12022788,0.691257618560373,"RCP45"
"Wildfire","Response Costs","Acres Burned",2041,2420932.87267223,0.694325358434508,"RCP45"
"Wildfire","Response Costs","Acres Burned",2042,2426111.7488944,0.695859228371577,"RCP45"
"Wildfire","Response Costs","Acres Burned",2043,2436469.50133874,0.698926968245712,"RCP45"
"Wildfire","Response Costs","Acres Burned",2044,2446827.25378309,0.701994708119848,"RCP45"
"Wildfire","Response Costs","Acres Burned",2045,2457185.00622743,0.705062447993984,"RCP45"
"Wildfire","Response Costs","Acres Burned",2046,2472721.63489395,0.709664057805188,"RCP45"
"Wildfire","Response Costs","Acres Burned",2047,2483079.38733829,0.712731797679323,"RCP45"
"Wildfire","Response Costs","Acres Burned",2048,2498616.01600481,0.717333407490527,"RCP45"
"Wildfire","Response Costs","Acres Burned",2049,2508973.76844916,0.720401147364663,"RCP45"
"Wildfire","Response Costs","Acres Burned",2050,2519331.5208935,0.723468887238799,"RCP45"
"Wildfire","Response Costs","Acres Burned",2051,2524510.39711567,0.725002757175867,"RCP45"
"Wildfire","Response Costs","Acres Burned",2052,2534868.14956002,0.728070497050003,"RCP45"
"Wildfire","Response Costs","Acres Burned",2053,2540047.02578219,0.729604366987071,"RCP45"
"Wildfire","Response Costs","Acres Burned",2054,2545225.90200436,0.731138236924139,"RCP45"
"Wildfire","Response Costs","Acres Burned",2055,2555583.65444871,0.734205976798274,"RCP45"
"Wildfire","Response Costs","Acres Burned",2056,2565941.40689305,0.737273716672411,"RCP45"
"Wildfire","Response Costs","Acres Burned",2057,2576299.15933739,0.740341456546546,"RCP45"
"Wildfire","Response Costs","Acres Burned",2058,2581478.03555957,0.741875326483614,"RCP45"
"Wildfire","Response Costs","Acres Burned",2059,2591835.78800391,0.74494306635775,"RCP45"
"Wildfire","Response Costs","Acres Burned",2060,2602193.54044826,0.748010806231886,"RCP45"
"Wildfire","Response Costs","Acres Burned",2061,2607372.41667043,0.749544676168954,"RCP45"
"Wildfire","Response Costs","Acres Burned",2062,2612551.2928926,0.751078546106021,"RCP45"
"Wildfire","Response Costs","Acres Burned",2063,2617730.16911477,0.75261241604309,"RCP45"
"Wildfire","Response Costs","Acres Burned",2064,2622909.04533695,0.754146285980157,"RCP45"
"Wildfire","Response Costs","Acres Burned",2065,2628087.92155912,0.755680155917226,"RCP45"
"Wildfire","Response Costs","Acres Burned",2066,2633266.79778129,0.757214025854293,"RCP45"
"Wildfire","Response Costs","Acres Burned",2067,2643624.55022564,0.760281765728429,"RCP45"
"Wildfire","Response Costs","Acres Burned",2068,2653982.30266998,0.763349505602565,"RCP45"
"Wildfire","Response Costs","Acres Burned",2069,2659161.17889215,0.764883375539633,"RCP45"
"Wildfire","Response Costs","Acres Burned",2070,2669512.21219579,0.767953239394851,"RCP45"
"Wildfire","Response Costs","Acres Burned",2071,2669512.21219579,0.767953239394851,"RCP45"
"Wildfire","Response Costs","Acres Burned",2072,2674677.78133315,0.76949131582165,"RCP45"
"Wildfire","Response Costs","Acres Burned",2073,2679843.35047052,0.771029392248448,"RCP45"
"Wildfire","Response Costs","Acres Burned",2074,2679843.35047052,0.771029392248448,"RCP45"
"Wildfire","Response Costs","Acres Burned",2075,2685008.91960788,0.772567468675247,"RCP45"
"Wildfire","Response Costs","Acres Burned",2076,2685008.91960788,0.772567468675247,"RCP45"
"Wildfire","Response Costs","Acres Burned",2077,2690174.48874524,0.774105545102047,"RCP45"
"Wildfire","Response Costs","Acres Burned",2078,2695340.05788261,0.775643621528845,"RCP45"
"Wildfire","Response Costs","Acres Burned",2079,2700505.62701998,0.777181697955644,"RCP45"
"Wildfire","Response Costs","Acres Burned",2080,2705671.19615733,0.778719774382442,"RCP45"
"Wildfire","Response Costs","Acres Burned",2081,2710836.7652947,0.780257850809241,"RCP45"
"Wildfire","Response Costs","Acres Burned",2082,2716002.33443207,0.78179592723604,"RCP45"
"Wildfire","Response Costs","Acres Burned",2083,2716002.33443207,0.78179592723604,"RCP45"
"Wildfire","Response Costs","Acres Burned",2084,2721167.90356943,0.783334003662839,"RCP45"
"Wildfire","Response Costs","Acres Burned",2085,2721167.90356943,0.783334003662839,"RCP45"
"Wildfire","Response Costs","Acres Burned",2086,2721167.90356943,0.783334003662839,"RCP45"
"Wildfire","Response Costs","Acres Burned",2087,2721167.90356943,0.783334003662839,"RCP45"
"Wildfire","Response Costs","Acres Burned",2088,2726333.47270679,0.784872080089637,"RCP45"
"Wildfire","Response Costs","Acres Burned",2089,2726333.47270679,0.784872080089637,"RCP45"
"Wildfire","Response Costs","Acres Burned",2090,2731499.04184416,0.786410156516437,"RCP45"
"Air Quality","Ozone","Premature Mortality",2010,167.90943865893,1.64551249885752,"RCP60"
"Air Quality","Ozone","Premature Mortality",2011,174.507678827118,1.71876714470248,"RCP60"
"Air Quality","Ozone","Premature Mortality",2012,192.048251808426,1.9007582868791,"RCP60"
"Air Quality","Ozone","Premature Mortality",2013,204.34806528504,2.03208326874956,"RCP60"
"Air Quality","Ozone","Premature Mortality",2014,222.311050919769,2.22090244524748,"RCP60"
"Air Quality","Ozone","Premature Mortality",2015,229.408506041999,2.30208257616292,"RCP60"
"Air Quality","Ozone","Premature Mortality",2016,236.412124860369,2.39084971492012,"RCP60"
"Air Quality","Ozone","Premature Mortality",2017,243.484487485643,2.4809245206894,"RCP60"
"Air Quality","Ozone","Premature Mortality",2018,250.625593917821,2.5723019672378,"RCP60"
"Air Quality","Ozone","Premature Mortality",2019,257.835444156903,2.66497727829332,"RCP60"
"Air Quality","Ozone","Premature Mortality",2020,265.114038202888,2.7589459111306,"RCP60"
"Air Quality","Ozone","Premature Mortality",2021,278.189453631645,2.91490298045413,"RCP60"
"Air Quality","Ozone","Premature Mortality",2022,291.400195553049,3.07366599342544,"RCP60"
"Air Quality","Ozone","Premature Mortality",2023,310.567587061027,3.29701657412046,"RCP60"
"Air Quality","Ozone","Premature Mortality",2024,324.082813590888,3.46208735428453,"RCP60"
"Air Quality","Ozone","Premature Mortality",2025,337.733366613395,3.62990831987469,"RCP60"
"Air Quality","Ozone","Premature Mortality",2026,351.323873223537,3.80090511392509,"RCP60"
"Air Quality","Ozone","Premature Mortality",2027,365.036538817986,3.97459632495228,"RCP60"
"Air Quality","Ozone","Premature Mortality",2028,372.89075781826,4.08544113829047,"RCP60"
"Air Quality","Ozone","Premature Mortality",2029,380.806056310687,4.19747972001137,"RCP60"
"Air Quality","Ozone","Premature Mortality",2030,394.824119365901,4.37769858232507,"RCP60"
"Air Quality","Ozone","Premature Mortality",2031,402.588901355376,4.49111810919817,"RCP60"
"Air Quality","Ozone","Premature Mortality",2032,410.405622965614,4.60563223539278,"RCP60"
"Air Quality","Ozone","Premature Mortality",2033,424.393878698396,4.79031329383518,"RCP60"
"Air Quality","Ozone","Premature Mortality",2034,439.51391050127,4.98912629320951,"RCP60"
"Air Quality","Ozone","Premature Mortality",2035,455.939078053151,5.20422963546811,"RCP60"
"Air Quality","Ozone","Premature Mortality",2036,472.212313646939,5.42726019598134,"RCP60"
"Air Quality","Ozone","Premature Mortality",2037,488.589959999987,5.65332483373228,"RCP60"
"Air Quality","Ozone","Premature Mortality",2038,505.072017112294,5.88239952808268,"RCP60"
"Air Quality","Ozone","Premature Mortality",2039,521.65848498386,6.11446135116923,"RCP60"
"Air Quality","Ozone","Premature Mortality",2040,530.934732152343,6.26203753559972,"RCP60"
"Air Quality","Ozone","Premature Mortality",2041,540.041110741959,6.40751421215688,"RCP60"
"Air Quality","Ozone","Premature Mortality",2042,556.654481993397,6.64321003536931,"RCP60"
"Air Quality","Ozone","Premature Mortality",2043,565.876312082367,6.79183036173672,"RCP60"
"Air Quality","Ozone","Premature Mortality",2044,582.651315432902,7.03222450486013,"RCP60"
"Air Quality","Ozone","Premature Mortality",2045,599.518679982919,7.27533563855477,"RCP60"
"Air Quality","Ozone","Premature Mortality",2046,623.956016637124,7.61629026013494,"RCP60"
"Air Quality","Ozone","Premature Mortality",2047,640.952039272171,7.86861961139658,"RCP60"
"Air Quality","Ozone","Premature Mortality",2048,665.633490518357,8.21746870478684,"RCP60"
"Air Quality","Ozone","Premature Mortality",2049,682.829243274117,8.47604397244401,"RCP60"
"Air Quality","Ozone","Premature Mortality",2050,700.113764972415,8.737316460501,"RCP60"
"Air Quality","Ozone","Premature Mortality",2051,717.475638108855,9.00511322294394,"RCP60"
"Air Quality","Ozone","Premature Mortality",2052,727.240619652838,9.17867663968216,"RCP60"
"Air Quality","Ozone","Premature Mortality",2053,744.757026705221,9.45117316739176,"RCP60"
"Air Quality","Ozone","Premature Mortality",2054,762.361738852428,9.72640639511164,"RCP60"
"Air Quality","Ozone","Premature Mortality",2055,780.05475609446,10.0043611170896,"RCP60"
"Air Quality","Ozone","Premature Mortality",2056,797.916281337926,10.289740546446,"RCP60"
"Air Quality","Ozone","Premature Mortality",2057,823.666431756055,10.6790293561593,"RCP60"
"Air Quality","Ozone","Premature Mortality",2058,841.733756498917,10.9708605433305,"RCP60"
